Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2020-01-16,0.01729331332722,0.037960183496341,0.019494459631796,0.018477186231997,0.034245278763143,0.025914080892686,0.02834769747249,0.028752095384744,0.017246649520988,0.022770301900847,0.01754839211249,0.019958497625293,0.022646233702492,0.033113426873352,0.046200077738363,0.022663803244152,0.016553190289166,0.029676404673365,0.025255655728794,0.027780807294294,0.027050791665933,0.023570722498507,0.027508704286882,-0.014040633470239,0.024392307405977,0.022965939862913,0.026480762530141,0.020958364673759,0.020557728279563,0.017778400717854,0.032948861132397,0.02914744035826,0.017669705919323,0.008353128296257,0.016616874155573,0.020173080967521,0.018368221482364,0.011061081808822,0.015970925640993,0.006905127059215,0.013901413064182,0.024572915182493,0.033721383222035,0.016025355096327,0.034758144007811,0.020073028287241,0.01974903408806,0.016954931831608,0.022775447595352,0.009178650300262
2020-01-17,0.020956898220684,0.045909822673425,0.022167712480339,0.021004183067155,0.040137304404532,0.029664843100793,0.031790508302767,0.034018026881138,0.01948200330855,0.027598058776387,0.021383038101077,0.022532974992866,0.02894872658946,0.036821514934841,0.05155711251954,0.024170824803802,0.019306435735648,0.035317346421099,0.02986208717683,0.03241711647103,0.032855441764098,0.02876819109224,0.027974645400423,-0.015364010987964,0.029228845376669,0.027063781163385,0.031500089010664,0.025292437803156,0.022896891742702,0.019912303626315,0.039227407195968,0.032906317373141,0.021008562293078,0.009511427114223,0.02090672802401,0.024706744788647,0.024650457773621,0.01486600338009,0.019258499177659,0.010087600869179,0.020709569318867,0.029338562393524,0.039482597071726,0.01495835177821,0.040191000277925,0.021316901961052,0.017483980282763,0.018691062452225,0.028424137240209,0.008933648844145
2020-01-20,0.023441078680805,0.046768229818422,0.027068624673085,0.0257495535197,0.04217022745372,0.031903452905633,0.035395254117307,0.03737926180331,0.022514830986867,0.030721903123553,0.023406229354065,0.024634518418054,0.030464973799234,0.038761234829264,0.054797808816963,0.025637336134531,0.023212692742791,0.03833706343873,0.0320272697369,0.034113334576709,0.032787814542924,0.0342154423754,0.03121055900124,-0.016110661386592,0.029658929604233,0.032200583902323,0.032726028012281,0.028239736774908,0.02859829856423,0.021190585036586,0.046523913275921,0.03514405702251,0.024819555289861,0.010317259071458,0.024908027124206,0.028685466189296,0.026979627096487,0.018757031848601,0.02280737366047,0.009776870170912,0.024919280511801,0.032444450553296,0.041542717018813,0.015888152897152,0.043110343249384,0.023470223920281,0.020655382498565,0.01935156692145,0.030893483649177,0.012602541437835
2020-01-21,0.018212392843067,0.042988450593922,0.020257258997584,0.023056388744622,0.040459082718921,0.030822816741404,0.030787579271799,0.033921761167402,0.018770289535874,0.028091331310104,0.019913116170839,0.023844767201944,0.030395787718304,0.036735745437295,0.051766064536846,0.02363969240983,0.019566852584019,0.032873618233732,0.025794050540357,0.028005818816362,0.02994331357259,0.028500600280136,0.029898226194975,-0.016899012534368,0.026507129507261,0.030112892254868,0.03162636016151,0.026063954154263,0.027380083388015,0.020493083402659,0.036145126037058,0.032665143179464,0.022970358718912,0.010720158606039,0.021597090708669,0.023351523039472,0.024836011972391,0.015753174093402,0.019490362436517,0.00914008797281,0.02165817171955,0.029893486715178,0.03783938227946,0.010765325139765,0.040760334601758,0.021736315618137,0.020743467144807,0.019154878485096,0.031176025191791,0.009646007494925
2020-01-22,0.022965568883663,0.052240189264488,0.027761506760695,0.027454810888202,0.048136411255074,0.034972467322875,0.036766732305533,0.040459270429482,0.023130902563409,0.034750141105752,0.025109454494777,0.028741099142221,0.035771274530787,0.041256701167469,0.060833382725894,0.029559031429746,0.023415113827196,0.041594649596111,0.032937022681126,0.036288146430932,0.038593462879421,0.035907057160606,0.035465762309243,-0.018573327231983,0.031688319835911,0.037054756958973,0.039015597061304,0.032458589288394,0.031616397625013,0.022621019884431,0.046411442533756,0.038344906578367,0.027358192248874,0.011376027182163,0.02730400606136,0.02990092955032,0.031667752477438,0.020217084931573,0.025017025162612,0.010831025075367,0.026264167771385,0.035645621766328,0.047356223797953,0.011516112733174,0.04775701537204,0.027622367083658,0.025661298000972,0.023539940048493,0.036736330366793,0.012651517437324
2020-01-23,0.018178405080875,0.043539387583579,0.018756188275687,0.021790517422023,0.040391654666136,0.033266732325439,0.031271250909089,0.032454918879858,0.020598593783967,0.030292394906032,0.021793912728412,0.025560533827091,0.030342302488788,0.036167149845132,0.051100716846979,0.026415295833128,0.016814593695306,0.034482449539478,0.027130972379859,0.030164624143706,0.035435870461025,0.022329686716979,0.029267865163578,-0.018881402854133,0.023348214241857,0.028890642926694,0.035305227912524,0.026301000570093,0.026098826542997,0.024271089065065,0.033692532515364,0.033586648716426,0.025408820258263,0.009898829579425,0.018245188843071,0.023366135842525,0.026033054962824,0.009168232243193,0.019186867140145,0.00879999055487,0.01435871715271,0.030373713957126,0.040120796877041,0.007259415169253,0.045824954681499,0.024737526779429,0.021860830830233,0.021072332121239,0.032537560536658,0.004964921933927
2020-01-24,0.019463770826938,0.049105850733084,0.023974244357575,0.024071690840783,0.044712555151758,0.034158890613508,0.030929589929606,0.035169915611611,0.022760712973807,0.032497706300102,0.025300928777629,0.026957577419116,0.029997409364112,0.038224177805168,0.054422156970207,0.030522058948737,0.018674669201947,0.037186681209427,0.031287761430172,0.033624444934565,0.037435207755425,0.025137493299578,0.033294505311231,-0.017239601039738,0.025541725567498,0.03387519189864,0.03698384474058,0.027793494443625,0.029006611546858,0.025579690903655,0.035926541992933,0.036865464371323,0.027651752290411,0.007404773108942,0.021613941507497,0.027030431810135,0.028065122555695,0.011680689974047,0.022591413692948,0.011644119561414,0.01678839703799,0.033445943656408,0.043948680883205,0.005972919644574,0.047777609523981,0.026721694867127,0.027033120608436,0.022224600561061,0.035058800978282,0.006010316546066
2020-01-28,0.006966030152525,0.029927606357426,0.010178055050472,0.015762481186262,0.034828915376795,0.027160852729473,0.017680555166406,0.017985799477192,0.01393153805141,0.020710054546384,0.01734129227971,0.021486858453028,0.019868505568954,0.023216106883778,0.045975070774324,0.024047251419655,0.003531445986131,0.024403593003368,0.018248017318584,0.015975848894377,0.02396289204851,0.005779517973855,0.028676288643838,-0.012304163443949,0.0114222999901,0.025146984680795,0.028375783820383,0.017949067085092,0.020799883132085,0.023987121778589,0.010144653999259,0.025621052417469,0.019649282817976,0.00945442847236,0.009100735927324,0.016307600701763,0.022273115105308,-0.003090936852764,0.008205991823563,0.00827644311809,-0.000991877205838,0.024811813201448,0.029602277190864,-0.001951628097148,0.041341782588981,0.02226671185213,0.025906881062836,0.023268599468259,0.027469578147142,-0.003191467692656
2020-01-29,0.012738585209779,0.040872850673806,0.017692672789844,0.019154453234634,0.040567961241101,0.029532998964436,0.022651288565926,0.022908741730694,0.021829870486059,0.027501044310485,0.024411614959209,0.022254931556178,0.022602433985856,0.027827298584727,0.050339244212523,0.027847010511723,0.011431893585911,0.030381506615583,0.026622888436233,0.026849886597034,0.031046067382142,0.015601240743794,0.031110460320874,-0.01102905654502,0.017932890924304,0.032367250685236,0.034885682375151,0.021764673110068,0.025295087484637,0.026130216410108,0.024047489930751,0.030046834209196,0.023624652496323,0.008621149868855,0.017567574810416,0.022432188874753,0.027632138880823,0.003227691737121,0.014043824690981,0.009999695660638,0.005466186730685,0.029400107382063,0.038398100192187,0.005442268857853,0.046509345703089,0.025363042998024,0.028820262342906,0.024686409264307,0.034313485090844,0.001328677023788
2020-01-30,0.007886660491281,0.032446299582067,0.010105152323853,0.015651142631827,0.038012880090236,0.029603618869662,0.016147948639252,0.01670700267067,0.017793341759447,0.024147868821779,0.021664144126906,0.023204262016469,0.025542171913716,0.027641717768933,0.04723547558817,0.024641207075317,0.009577421248332,0.024641970798725,0.021253497464406,0.023440312167789,0.02585903477953,0.006222792136421,0.031930566833576,-0.007162883380094,0.009193714522589,0.031226248156098,0.037773325994195,0.019903166973818,0.023654414852586,0.028585564846127,0.010943550280108,0.027674892689275,0.021258620754452,0.006563551608836,0.013096190856879,0.018358878358661,0.026916894353704,0.00274879727357,0.011435559958554,0.009327755452712,-0.000902798382844,0.027924998800233,0.03414499773688,0.000359834128411,0.044209008620431,0.02397028637427,0.029155638122713,0.025656790913096,0.035655402770219,-0.000721348620293
2020-01-31,0.011050396630789,0.040257897109491,0.012085307472809,0.017407915609251,0.046966373096894,0.034697901225476,0.018920034341769,0.020542682808037,0.019265050944572,0.029418741410976,0.02420952717564,0.027459090513976,0.024861056465761,0.030159500679624,0.051089089534773,0.028667055471058,0.008458457847194,0.032047313806412,0.023788227638037,0.028172580332111,0.028024099380476,0.011472367724513,0.031017217120859,-0.012775002456769,0.016304976357928,0.040784475517486,0.039404147668892,0.02209601047821,0.028431182514517,0.029850799201782,0.014262474539393,0.034120765761611,0.027711302445617,0.003621247005863,0.021133503729958,0.023330355813396,0.033536847067572,0.005970921636698,0.018846632032007,0.012947094107388,0.005196440871122,0.030421770701398,0.042816550373817,-0.005580058703539,0.054043878210883,0.027910810886808,0.033592156219957,0.026207562012441,0.042601200932355,-0.001492963589256
2020-02-03,0.00375879345,0.027293379741537,0.002438190996913,0.010416782633784,0.037131263898458,0.027019882941889,0.009535428006345,0.007687845344123,0.021642392471794,0.021970258156486,0.025471345904878,0.019664236863058,0.015528688483488,0.017654945851186,0.038824231792915,0.022168229814057,0.003002553863978,0.023187112841914,0.016445637620356,0.017219731663602,0.016860493959825,-0.002576085650488,0.025616697503301,-0.008001346788356,0.007697735047163,0.031648360836241,0.030778619544215,0.013906684049957,0.018584099780193,0.027115515694788,0.000671053861066,0.024616898240684,0.016996765271061,0.002290035231985,0.01074193693869,0.014892364978344,0.028061208552078,-0.00549203623252,0.010223817235739,0.011869393948167,-0.010578837004515,0.024708181393609,0.031765803991305,-0.006535917709596,0.045740141016295,0.022738302094523,0.027563600687022,0.024818928977541,0.034231593856729,-0.011101678143588
2020-02-04,0.008167424168999,0.030232396056378,0.009837344564395,0.011961640684602,0.038066459765648,0.029495925570313,0.01451947198748,0.008574941349062,0.02058863247293,0.022576380049882,0.025197193175558,0.020554664651505,0.014927260022065,0.018708367818042,0.042597929501458,0.025984905576032,0.00667018661975,0.025098190361038,0.020220775953413,0.022500264195763,0.021455439656792,-0.000330094509688,0.026390444908273,-0.008657859826209,0.013482559261537,0.033340507908063,0.033383105033224,0.0137353836597,0.021545457263502,0.028883941433997,0.007171212645741,0.028047187238624,0.019142005198589,0.00315956164228,0.010057724388523,0.020574683253128,0.02669898652497,-0.005455737000681,0.012680264645631,0.011654752714554,-0.012159058858567,0.024954146232348,0.035879648168014,-0.003651661941499,0.048392972071986,0.023975139982018,0.032303594466986,0.026591563637064,0.035450143228463,-0.009396143397
2020-02-05,0.011593981636914,0.037632481971884,0.014437550965807,0.015791417806204,0.041947769132958,0.031963799117881,0.019789598244382,0.014992754272903,0.020989104077478,0.028657982683301,0.02720025902905,0.022893782081632,0.014503973354139,0.022418549417426,0.045210135870892,0.030307503169354,0.01127530402317,0.029206103794124,0.021790314341904,0.028176019740307,0.027458318817481,0.00485557223675,0.027571330506742,-0.012906480820451,0.017614374539481,0.037211594060138,0.037866530815631,0.014923531959402,0.023393664453405,0.02836328157737,0.014306409845178,0.031836130758716,0.023851271949059,0.00025425289713,0.0117411745214,0.019527472022129,0.029664878343967,-0.001609427676246,0.020445548391042,0.012679980480876,-0.009816713645697,0.029572892674981,0.042658776585417,-0.006560598566167,0.052503044949393,0.026151441016014,0.031539854414374,0.024114813207886,0.041029937307908,-0.008752070167946
2020-02-06,0.020129524729203,0.049500679423741,0.028446149955912,0.019985165685215,0.051305119225249,0.036494230570434,0.031314615798091,0.026433250145039,0.026747905111833,0.03972568851594,0.030974226663954,0.029716546333736,0.019354243312771,0.028434749974528,0.05390145340184,0.033656742277948,0.020509378227481,0.033499408449332,0.029730256262683,0.040160298822649,0.034701286838697,0.018334388383009,0.032250716788719,-0.019254335168554,0.021689155811556,0.047927897709169,0.0445705189267,0.022365458424551,0.031222450122988,0.029183851372225,0.029265198206761,0.038922516273843,0.029777355659136,-0.001012030083325,0.020131247335574,0.026800246176935,0.039929849998049,0.007520072504753,0.025493390587463,0.016126787313537,0.001186286788664,0.036134288406195,0.051400137656072,-0.00492349520081,0.058533076637221,0.029608467530099,0.033322120086906,0.024447293718936,0.048245042216296,0.000283311284929
2020-02-07,0.018214030560484,0.048829416759618,0.0279979000626,0.020611184591074,0.050261489040143,0.039592681823244,0.02916708971589,0.0223029051372,0.025126850382335,0.039890063219787,0.030639977262979,0.034028222531757,0.021678229863845,0.028760200480904,0.055302587165998,0.034443630226806,0.01964726132365,0.032962380446902,0.029785752338806,0.039552624979918,0.034642986773393,0.01687821250569,0.03185041856099,-0.016464298960027,0.022103024682386,0.050569836277738,0.044612108986726,0.021693770172482,0.036275427877723,0.030407737704331,0.02613992709626,0.040492194149175,0.034076894067169,-0.000342616529218,0.02086061696934,0.028098872762928,0.042752061730822,0.004986835545066,0.02724709640355,0.017427770433347,0.00110105155857,0.037780316328284,0.052703328975433,-0.004693066514635,0.061189577141738,0.029139875608785,0.038666170575221,0.025511085635409,0.050834157173586,0.000821120470964
2020-02-10,0.01608074994909,0.044586994009176,0.022774004606576,0.018004017017306,0.050872233918113,0.040021081890336,0.027861815496281,0.020707996362645,0.023360635718519,0.035716757615712,0.029441617780081,0.031226677396732,0.020651238146599,0.027311380377034,0.054087798035546,0.03334596248068,0.018539852564932,0.034290167741159,0.028355484048657,0.03843554290992,0.034427862214032,0.013388353080045,0.032114590741506,-0.014268727280406,0.021479709585587,0.048576304197019,0.044830724096694,0.02013538347852,0.035345314670923,0.031893775240292,0.022018292422089,0.037632689608254,0.034711424851849,0.000132643746109,0.018140272913106,0.029026830229605,0.042052783441696,0.003489056508163,0.026085503680714,0.017502834989773,-0.001098433437936,0.038079144780398,0.050657273286807,-0.004284972831926,0.063660669514075,0.028577705144326,0.037176386306503,0.026732874001471,0.051101449094857,-0.00209215831876
2020-02-11,0.023085391823319,0.053964785140251,0.029656527455433,0.020452002333147,0.056158402074479,0.041322804303869,0.032835125679502,0.027127870628426,0.026508731730335,0.042999719065285,0.033555068090694,0.035694770184891,0.024372921076926,0.029972327837436,0.059718833486069,0.036967637380017,0.023538581157546,0.040566574727414,0.033010559531868,0.0467338578794,0.038775995657177,0.019928445964352,0.035635086177115,-0.018455897288541,0.029270516516726,0.057358613985796,0.048074929390445,0.023400562568145,0.038797904879992,0.03430923334838,0.03162211950556,0.040608468771293,0.035822991742673,-0.001444624470298,0.023170825860282,0.033935436253294,0.047303143653199,0.007596465163961,0.033193076599608,0.021165594688055,0.001713198760975,0.042256578774083,0.059168890788733,-0.001250142640726,0.068831882438228,0.032468279947092,0.040613886678343,0.028088343801553,0.056639200947598,0.000264898246732
2020-02-12,0.024140661884827,0.060453056809743,0.03124376056348,0.022087866087423,0.056500903274186,0.041933648487672,0.033782506349318,0.026460011452887,0.028251624102084,0.043371740943886,0.035619280039435,0.037597607741726,0.026917491666117,0.034084536650908,0.064575740082612,0.038668785636093,0.025404536069427,0.045012192825612,0.038776415708838,0.047547129879686,0.045427779386478,0.022390774094759,0.037753663740624,-0.016911407588387,0.030203124967543,0.053880834098498,0.049064445397114,0.027158520295786,0.040314248979765,0.036628022282444,0.036667108876417,0.042933099111978,0.036911723723016,-0.001717658995636,0.027971874112848,0.035718314605529,0.046469761337932,0.009766758596468,0.033738948653954,0.018624689331416,0.003803282227921,0.044000489900886,0.060607812594828,-0.000923908621709,0.066914335963482,0.033647331417118,0.039571850239884,0.027282371696918,0.055294689969959,0.000795396766509
2020-02-13,0.025262209317686,0.056181382679944,0.032505278294059,0.022054819902541,0.057438077775697,0.044861973160044,0.038712399594375,0.02722516380232,0.029015023657356,0.045532324012997,0.036469735901137,0.040753259655741,0.027852093018949,0.035385966522537,0.065796368045255,0.043910405612256,0.026961005354447,0.045492872862109,0.040116076156768,0.049204472128164,0.049295354267164,0.025650159772907,0.039215971694232,-0.016921999888346,0.029831816224728,0.056801525296761,0.050900055805819,0.024991543613063,0.042481919099321,0.036870340505078,0.036518958695224,0.045109607126077,0.036025827918187,0.000141027713992,0.026111357311657,0.036554333857836,0.047236891675493,0.009401763638603,0.03622627204494,0.017112434420629,0.0064171527712,0.04591092280443,0.061621881998949,0.00220720197762,0.066931313806834,0.035522780044232,0.044739863934564,0.028759848155051,0.057496527054457,0.005423580755321
2020-02-14,0.025628006497791,0.064493609440204,0.034268859041475,0.021843287687003,0.060498050822234,0.045122216520965,0.039993138585169,0.028678420573479,0.033939894364218,0.049764220941183,0.038916233803882,0.044924505408017,0.029005055908984,0.038353565892799,0.069722244907371,0.04552498603355,0.02712741217,0.050076163164074,0.045284823090788,0.051369021530809,0.058663699143443,0.029256610857424,0.04159120743359,-0.017025439471947,0.031621578299822,0.056195663828033,0.051772237084264,0.026643040763752,0.044761626934663,0.039822377805802,0.0386611307628,0.048262953138009,0.036079325863193,-0.001389545422413,0.028124444209189,0.037466449028919,0.050115109364336,0.012764690744114,0.038443351921868,0.019784449525534,0.008015227876945,0.047570655509016,0.067319349666357,0.001488983489675,0.069289778221248,0.037077287996443,0.046332760789413,0.029116054343251,0.05851140229449,0.004543790857306
2020-02-17,0.02549822593553,0.063927185578606,0.032865821545685,0.021071474662531,0.059992848923328,0.045849881502002,0.038050864528346,0.027804878480452,0.033529491799978,0.048770581332462,0.039069856426612,0.044830851830619,0.028088493363389,0.038021444318261,0.070251131313038,0.046344568951682,0.026479662801644,0.051290639130478,0.044582653793048,0.050592319413438,0.053627945544699,0.030266789236698,0.040207877918397,-0.019085018284978,0.031305457952926,0.056345990143493,0.052467938146168,0.026756386116795,0.045853565930228,0.041616500217914,0.03753138235824,0.046630666399616,0.034846761928478,-0.002268325539931,0.030848874746137,0.037902922080156,0.048751417508731,0.011139893579905,0.037787516239858,0.019161444905737,0.010198943274411,0.048056015641719,0.065475191661134,0.003586015304515,0.072364138654894,0.035985352129282,0.046922953394447,0.02921559991503,0.058740742055227,0.005006402454317
2020-02-18,0.022049915061808,0.060931630961191,0.030084885136938,0.019943684432722,0.05983169491679,0.048446122231147,0.036414129798294,0.025782478286674,0.032095391763681,0.046195333618887,0.036915252155695,0.046088508212436,0.030461300214218,0.037159003848185,0.069464359785601,0.044848486702648,0.022794273353403,0.049697717816772,0.041791684254913,0.047381485349165,0.053003281738936,0.02982984749013,0.040556802621588,-0.017083845439649,0.030712285999502,0.05703203222916,0.051887003827728,0.025741826677766,0.045782525914373,0.040843669219882,0.031407879673408,0.047278931802268,0.033698862238717,-0.000213639864148,0.028791863877656,0.037006007147276,0.049474507109311,0.008831518452909,0.036456560222616,0.019012523321981,0.009062962938436,0.046756421220257,0.06397123239966,0.00513702246871,0.072602783599797,0.035686663780573,0.045416533486798,0.033377056639843,0.058160714442566,0.002532525083376
2020-02-19,0.02552204606378,0.064236973843261,0.034404464100275,0.022160637584723,0.062001610056863,0.047245021294681,0.036744321289443,0.027895163016197,0.031763680649291,0.048606049976898,0.036550480288141,0.047908821285602,0.036888076837497,0.039957280726207,0.074522863536073,0.043862059665074,0.026297106200109,0.0529982395361,0.042789643627642,0.046965724906482,0.054125331532244,0.034065314247945,0.042638263043292,-0.021251978940063,0.034430806370065,0.057995556615555,0.053555016753132,0.027257962510406,0.048309391697153,0.043809355437218,0.033800660647441,0.047159421560031,0.036555473563267,-0.000965445606861,0.031331485365481,0.038601017095233,0.049226832081689,0.013043768663345,0.038738386210622,0.02062299135368,0.011530503085859,0.049188329973328,0.067082596441535,0.006049656501292,0.076588080661305,0.038516524153847,0.049045799290544,0.03205385310512,0.060317597429502,0.00685002496525
